id,SalePrice
1617,90032.67483858013
1618,118655.53276874102
1619,145901.41374381643
1620,193139.40686491143
1621,139393.22140853852
1622,140124.5195230476
1623,249330.18593194487
1624,219985.64373382018
1625,121454.97729047557
1626,177192.7642940837
1627,187109.36950435815
1628,248072.66882610763
1629,173860.0883318017
1630,332382.02507763496
1631,236009.61989424343
1632,252126.65875623876
1633,172134.50145305414
1634,186302.5713465974
1635,174891.25152486213
1636,166418.2965725148
1637,197395.2998175933
1638,207375.17003647063
1639,191507.39156880078
1640,243734.02107680426
1641,176149.08422398707
1642,244321.2391305645
1643,220015.81624035945
1644,224378.9765615454
1645,185252.0707088143
1646,161933.2964115556
1647,165425.86807889445
1648,138787.82726699754
1649,139227.00046885712
1650,114830.27123942506
1651,120517.4800802109
1652,104517.07500686537
1653,108076.95613415958
1654,153009.8556970138
1655,148005.07517980307
1656,149376.25553039042
1657,158203.26449196564
1658,155717.9171957433
1659,124869.98527325084
1660,156563.39996320382
1661,394596.6145448254
1662,369904.793073082
1663,362460.825171449
1664,421382.8590307117
1665,341325.5214338944
1666,301918.4687445408
1667,355051.4518969873
1668,343082.45989864867
1669,313333.51892049157
1670,346368.3168615006
1671,252314.8631935526
1672,379013.2383302102
1673,276793.17703922605
1674,251597.1838392549
1675,201374.00613807223
1676,204401.5765693339
1677,217647.90016948048
1678,409125.1431263274
1679,352282.1686144064
1680,345036.77451360715
1681,302069.6715769154
1682,291977.29640561924
1683,206343.7642302208
1684,184901.3282128272
1685,179928.4996485944
1686,176699.27143950842
1687,177292.63670491637
1688,200389.1296432037
1689,203924.88705458655
1690,194839.36835891032
1691,188331.45076898893
1692,260274.91246289876
1693,165482.9783637775
1694,177337.3738655419
1695,167376.34152270097
1696,247727.5502162103
1697,168704.39392375352
1698,329643.50431567
1699,311245.7707148177
1700,273890.45656775974
1701,291582.2826250837
1702,237198.9700193283
1703,236963.09903329948
1704,245258.74995194282
1705,242062.93431240472
1706,253699.63271322672
1707,229891.9488276278
1708,204677.84282717574
1709,251014.9348745474
1710,216215.7696008965
1711,260667.06413182488
1712,246095.5448985782
1713,264931.25386370905
1714,214847.74497802672
1715,200464.56073546188
1716,191948.64143111778
1717,184547.7331179165
1718,145734.68633328204
1719,205937.58104395366
1720,227319.23979767715
1721,182288.45470699307
1722,131432.2306461532
1723,156433.22575484426
1724,215535.44498663128
1725,224978.45262653427
1726,188686.62595700845
1727,170165.69874342764
1728,188110.58744537598
1729,162550.73060546373
1730,158662.64007752365
1731,122140.67708913912
1732,130377.55895737099
1733,111291.68099631317
1734,122421.2267295472
1735,129524.71791148995
1736,107775.36750510201
1737,282755.9681972127
1738,272728.09714991204
1739,258699.0676693899
1740,217467.55367551418
1741,181985.25226690935
1742,168388.43701687176
1743,177402.19969500892
1744,300453.3852037237
1745,219776.66875761398
1746,209106.22514371073
1747,215915.9546662668
1748,217835.66615224048
1749,161328.78801452124
1750,133852.57960126206
1751,238830.5865874054
1752,112775.32517650229
1753,165484.87961682782
1754,204118.5931113864
1755,169187.69747002027
1756,117478.60378404299
1757,112573.29841619934
1758,144336.82267944934
1759,171833.7174021902
1760,171059.22527274291
1761,156929.99806861393
1762,177771.11947293056
1763,176846.83345283382
1764,115703.27372546314
1765,180702.9605543263
1766,180940.10673141293
1767,208835.31823419686
1768,140659.38980088127
1769,176800.57854444825
1770,153425.32981036033
1771,129626.23823506292
1772,150530.1418074203
1773,133204.7665289999
1774,165842.86658204906
1775,134172.34091655287
1776,115065.12803636008
1777,106006.87238527264
1778,135756.89538626885
1779,114652.46218030545
1780,170252.2334508202
1781,127104.25757660274
1782,79035.61761599529
1783,157451.16883460537
1784,96437.39403873472
1785,151282.32451957138
1786,150999.36108726216
1787,172392.60662204924
1788,48493.683739825385
1789,112138.93224022212
1790,69713.37269711524
1791,206803.8137295571
1792,158806.36641187
1793,143464.88665659924
1794,154820.1957720418
1795,130872.3767913346
1796,126088.48364193039
1797,127847.874253252
1798,120395.04051780183
1799,103747.4226956105
1800,117512.23547648068
1801,129835.8816064428
1802,140343.60538797837
1803,160492.45595168532
1804,137374.04497902282
1805,136137.6090137168
1806,134940.71866689593
1807,145349.74024187948
1808,123590.7575936605
1809,119505.17742874526
1810,136110.1884534994
1811,98164.49057795038
1812,105035.08874373027
1813,124191.51305667893
1814,91118.19472616084
1815,36653.64214115997
1816,100129.79509405216
1817,126352.75199639035
1818,191837.99900258484
1819,164983.5070286435
1820,63527.469303392456
1821,121613.74252667587
1822,155233.40480960486
1823,38808.6684992339
1824,146095.64166298998
1825,135714.14528197644
1826,93934.57168791688
1827,103194.83214697591
1828,137959.95168199856
1829,145538.7677557841
1830,155965.58822689625
1831,164400.6307846082
1832,103119.7509241015
1833,148135.59557304427
1834,126661.83106267161
1835,142956.0944707205
1836,142090.46359464526
1837,84151.58510936453
1838,130540.79576605489
1839,103937.31815549289
1840,142158.1358134282
1841,127671.82729241619
1842,98622.62763145048
1843,141645.23173655942
1844,133464.71858652477
1845,146738.048356244
1846,152855.8700086387
1847,172354.17867621558
1848,30209.360941583756
1849,102135.1263965526
1850,119318.13222890155
1851,157766.95658555964
1852,133951.9699536842
1853,132131.91390316066
1854,172311.5412129024
1855,162338.55361243815
1856,226998.1733840775
1857,146585.0384952064
1858,142741.67256851553
1859,113268.47071727313
1860,155177.52923795173
1861,112430.29947981011
1862,302932.79054999375
1863,295150.1425390508
1864,295187.44094502414
1865,334487.1697263819
1866,327403.45815721573
1867,233430.9272614644
1868,279964.198839142
1869,202597.03300212463
1870,216743.69916983205
1871,257108.01252916094
1872,178964.27388211514
1873,227734.6958163937
1874,139184.9279325938
1875,191926.1800900608
1876,196421.65686066414
1877,206095.47492532362
1878,209071.76743276743
1879,118025.93648246629
1880,128818.82583901589
1881,239629.0144055715
1882,244457.54387045896
1883,197869.6184064406
1884,214360.1487809096
1885,219225.12823274045
1886,272740.162683959
1887,203170.55753705546
1888,237223.68697519868
1889,177300.2757882739
1890,127537.98175020755
1891,128972.8192414263
1892,91082.22723912972
1893,129525.75414584187
1894,133940.64003132388
1895,144435.15516130324
1896,127325.9690135598
1897,117994.2511717549
1898,126894.48190526408
1899,170517.3394777627
1900,157623.0137873575
1901,178165.65335433523
1902,160721.64504721283
1903,217439.9715367218
1904,152844.11757778376
1905,203662.37211022072
1906,179556.48790819652
1907,214929.36641600775
1908,120819.78315010492
1909,140291.49911704566
1910,131669.49341072585
1911,216915.47876424005
1912,322865.6532225831
1913,172385.87475006853
1914,70294.05561048881
1915,312004.74581808585
1916,52780.520528395136
1917,243483.21036400343
1918,146003.36464394373
1919,181216.4058180228
1920,178275.3442596274
1921,349185.0286651512
1922,314845.5284325358
1923,217623.42122305627
1924,227759.17067247303
1925,211695.90946088184
1926,347533.43773529097
1927,132410.49346342828
1928,159921.68834014074
1929,122575.35368034773
1930,138156.6456761721
1931,142386.85318889504
1932,139936.14104949776
1933,178422.49216731754
1934,177649.71529386635
1935,168574.47894665308
1936,179128.78806899476
1937,183347.0194738512
1938,172567.61818950297
1939,282027.73081622284
1940,218306.4674186943
1941,179254.36356995383
1942,181917.19007885281
1943,226967.72804915113
1944,353329.2088583845
1945,365940.2504605667
1946,167531.633424763
1947,215239.55174360785
1948,188133.42137755826
1949,252710.99649462383
1950,189183.01309977006
1951,248741.10303582717
1952,230664.11941237492
1953,167944.48474465322
1954,200847.46506037365
1955,135054.9731161293
1956,296041.96259561286
1957,171633.25477859122
1958,268162.9425794232
1959,155700.8830503946
1960,107188.13368659298
1961,121884.28486482444
1962,105498.6404022983
1963,114167.64976337191
1964,107727.81778436532
1965,146594.2011231113
1966,143888.58561056782
1967,287406.13885569933
1968,370923.22907719517
1969,356652.15191145206
1970,377918.45439824916
1971,399133.2722336408
1972,354373.4429706462
1973,264470.14019781793
1974,333782.0300135899
1975,478549.49271180783
1976,254663.39470607706
1977,319448.76328928757
1978,331246.3796929418
1979,324137.84555782506
1980,209976.7695308898
1981,348354.3580301866
1982,220281.5115044969
1983,215905.89864095417
1984,192627.77902205533
1985,206067.14359135856
1986,208556.963799814
1987,189197.23075387022
1988,182350.89030752273
1989,202230.79213742656
1990,213271.1922949711
1991,225691.62167162308
1992,206586.23501070973
1993,180974.14668749925
1994,222278.07299555745
1995,190203.99703485612
1996,278414.56160477526
1997,361692.6674188465
1998,306231.30550457956
1999,300188.0810862066
2000,311418.06598316727
2001,288223.0588459405
2002,239935.03503960615
2003,245922.15873598494
2004,250757.33108379762
2005,231454.85286047787
2006,216710.00984451966
2007,238578.3627794123
2008,200055.74730078562
2009,196590.02487674286
2010,200988.7606579922
2011,146181.60177283164
2012,179268.94105776702
2013,179984.15300167038
2014,192849.8323620665
2015,198237.6312547481
2016,192858.0964972172
2017,201171.15162270807
2018,122567.27737954434
2019,134098.9843368205
2020,101859.27877491649
2021,101015.03133543581
2022,187762.19681144587
2023,150598.79295363056
2024,286606.82383126963
2025,338251.265981887
2026,176080.6107889976
2027,159766.41945576028
2028,166615.46286748536
2029,155126.0644611367
2030,262092.53570092958
2031,240338.31347706798
2032,273601.64410507935
2033,254564.82229537936
2034,168267.75904707704
2035,199837.39220629178
2036,196569.56976024492
2037,197383.5066381247
2038,305872.399060798
2039,205629.49773655622
2040,282259.0399474023
2041,289169.6012329601
2042,206880.87549538305
2043,171660.1697571436
2044,188848.21269726777
2045,209124.454151753
2046,154508.8636102333
2047,139592.64020071947
2048,143619.164070633
2049,161682.86881938472
2050,174088.9359078292
2051,89485.56957612484
2052,127724.64263687865
2053,147716.22196923825
2054,75715.09438959585
2055,161406.93742662144
2056,143920.2171953792
2057,113187.56450189691
2058,213084.96554493066
2059,134764.8846342498
2060,165932.1361330588
2061,183298.44827703014
2062,124107.3115906042
2063,113585.41689796076
2064,138999.48783521866
2065,116558.95116971823
2066,177598.5842365555
2067,128941.86255561246
2068,164290.63568000402
2069,77568.86659968417
2070,113080.0167571964
2071,93608.13416059769
2072,168750.98724115407
2073,137112.73235993303
2074,188387.3623461282
2075,142841.99795718002
2076,122329.27936852025
2077,153334.4923715205
2078,122089.02078588825
2079,142904.2740625242
2080,121893.9100194333
2081,123774.63423886494
2082,138951.12130490982
2083,142810.55561145197
2084,110933.5638528408
2085,116639.54153937835
2086,117841.03991666116
2087,127867.327918356
2088,110354.49683317915
2089,79480.4748065779
2090,139352.75434337504
2091,99594.98773817671
2092,136828.8395118867
2093,161195.955759226
2094,131316.6821765856
2095,150963.41456370824
2096,81711.45732536499
2097,104721.04823040788
2098,154417.00698485074
2099,38103.92564275052
2100,78149.69479731424
2101,124820.09511813568
2102,138977.8751609996
2103,96285.65682962036
2104,151204.57718861522
2105,138297.28828757274
2106,67569.22914045257
2107,210393.25237875292
2108,120488.22530276282
2109,106331.82231331407
2110,133603.48609853495
2111,152924.63177566498
2112,142497.0106422169
2113,114860.80387657008
2114,125386.13636394072
2115,162731.8919433985
2116,120870.62798324315
2117,159112.48817211366
2118,123405.17153773364
2119,115064.32697951613
2120,111823.66080151545
2121,89396.73937689589
2122,114742.57136886823
2123,82190.1799699773
2124,175322.39867968007
2125,147962.59535355947
2126,164309.74703073513
2127,166101.85564546427
2128,142981.1171408547
2129,107018.70622608444
2130,142369.1468991146
2131,159990.1906171539
2132,124641.62543752353
2133,130517.08997720841
2134,133302.81124829687
2135,101093.82619031233
2136,67364.534136909
2137,114153.02169519273
2138,130901.51332024543
2139,152821.2838244998
2140,139742.37836050976
2141,154188.59079818323
2142,120133.71261675889
2143,142988.72026553506
2144,119878.24896613532
2145,134194.37160636327
2146,160798.796796842
2147,169710.56656633725
2148,147580.15619335126
2149,152692.78994119016
2150,208299.5470441901
2151,127565.46296042611
2152,172156.6857448537
2153,161792.125104225
2154,97639.76920614595
2155,147301.46581190696
2156,246817.73111253942
2157,229943.9968331064
2158,223884.00153718505
2159,210909.58967110596
2160,192877.82001512486
2161,238509.91197088943
2162,333150.55269756354
2163,340850.64999538276
2164,230725.96527398226
2165,197265.63027134037
2166,149531.0495150648
2167,206121.16546052368
2168,190000.7967516163
2169,193451.01014361798
2170,215548.59085198527
2171,148240.36823391065
2172,139894.29577491106
2173,160727.80906035262
2174,231945.87120418414
2175,260740.93177020783
2176,275993.7786770024
2177,235739.50618044066
2178,217736.25898046908
2179,141909.84528875875
2180,208507.69649433834
2181,196044.41845028906
2182,219787.56581069482
2183,194982.29942315584
2184,119653.05637547036
2185,125938.20143302344
2186,154361.54734513815
2187,157961.11395863607
2188,154590.75266836863
2189,294347.9424357888
2190,64833.76929999894
2191,65244.059705622436
2192,77428.75049755722
2193,137811.02637951315
2194,96916.94221103704
2195,99612.17645846657
2196,119390.01658946846
2197,116997.53648761648
2198,166963.2456375825
2199,189221.69468982297
2200,153542.24543410924
2201,162456.6246190822
2202,207760.88455096225
2203,163085.80040677811
2204,182633.89354730176
2205,127712.15706327092
2206,151325.47855978715
2207,211800.6648440318
2208,246337.36114725342
2209,226077.2877405287
2210,123023.3660492234
2211,121154.64573745267
2212,124131.62450379616
2213,103480.52881236194
2214,148164.3353784642
2215,101750.57778791658
2216,154621.99873204657
2217,54006.606114198104
2218,88027.68615191098
2219,82491.94641478756
2220,93461.67766326654
2221,312958.30992912466
2222,283064.5609761027
2223,276436.9871776276
2224,221995.67144292407
2225,131257.50462014112
2226,189128.5124138355
2227,195711.48201070528
2228,252442.35230339598
2229,235544.45884361968
2230,145009.99622243503
2231,209109.7991646278
2232,189523.8492832958
2233,187149.34221867763
2234,245200.18352400977
2235,230357.70165545738
2236,244993.6707501188
2237,296446.4893121562
2238,189331.6409839671
2239,118388.8006499639
2240,179694.90125293343
2241,147985.98786687385
2242,124287.97760425025
2243,131049.514902792
2244,100090.91526735434
2245,94135.73329054099
2246,142262.6513812231
2247,120698.91791561228
2248,125909.38189137384
2249,115068.40667269408
2250,123339.50542216969
2251,130911.5527897075
2252,184328.199421052
2253,152784.72741512395
2254,172431.30223157536
2255,188442.525899617
2256,179344.33710019023
2257,214156.7483387891
2258,168205.51791050844
2259,181955.7238720156
2260,161106.0418831089
2261,207325.57887688722
2262,221560.15513341594
2263,358259.80119712604
2264,401199.861471032
2265,174917.25325294596
2266,321071.9590762971
2267,340139.78787595604
2268,380716.25476451416
2269,161387.28439531836
2270,198189.42141223943
2271,211533.79499635415
2272,201210.9344102795
2273,169000.8267438145
2274,184371.0193683675
2275,177810.84506159415
2276,191678.3544367192
2277,186510.65437722474
2278,154551.20186205616
2279,151736.5092381168
2280,111758.48079975112
2281,179917.9350157329
2282,188524.7257356356
2283,113039.319623427
2284,150556.26425866678
2285,142625.2372509155
2286,120405.1201119271
2287,349808.446319281
2288,288568.9981095238
2289,307185.31463806273
2290,400883.02438225143
2291,338926.86590973893
2292,381630.8738531711
2293,405808.84876400465
2294,371201.8367498575
2295,412587.0453126872
2296,285429.04461455264
2297,341302.8398108337
2298,347064.9185325124
2299,344651.29341320833
2300,315002.07879475644
2301,315669.4695157072
2302,242385.0276798607
2303,247966.34435182728
2304,257482.14943893207
2305,207090.20610413176
2306,200421.0112220298
2307,204708.64595034788
2308,232392.8111099552
2309,315276.35277147766
2310,221486.3975368254
2311,209685.99426501174
2312,186216.49265662092
2313,179895.14209349733
2314,178922.2371544151
2315,189663.7734708935
2316,202085.7520089408
2317,182155.85642351804
2318,185011.69164071965
2319,190854.27611223888
2320,192721.7690489326
2321,218872.50508070947
2322,191727.52767683624
2323,177726.00165137614
2324,182829.66155364504
2325,221308.39588148368
2326,179074.9945152948
2327,208399.09012954612
2328,216947.98634545156
2329,188126.6965627788
2330,193660.62579491292
2331,330049.8602136889
2332,368121.0901488721
2333,317744.35386240017
2334,280057.7277649549
2335,303597.75246016996
2336,310840.0362226268
2337,204160.44841691165
2338,242981.12319495424
2339,218322.4856168517
2340,361724.6848648548
2341,226805.04861430184
2342,219458.64442297467
2343,217799.07245714508
2344,222645.95412777597
2345,234204.8459434762
2346,211122.81890141207
2347,202679.1094809135
2348,225961.02383699117
2349,179632.69849848514
2350,306687.6760807965
2351,276045.4519402172
2352,238743.62503420864
2353,244945.45962676662
2354,147592.74847456953
2355,158397.20466611814
2356,153364.734411387
2357,199395.38013972167
2358,195399.1784145916
2359,149132.1114781344
2360,119850.49513404456
2361,147677.44267117733
2362,246459.47545585444
2363,131871.59030652128
2364,167001.63007257297
2365,208035.36271392182
2366,189836.04361558973
2367,214932.97462790424
2368,225519.69129037764
2369,219151.12940518698
2370,157753.24968519236
2371,161140.14401831885
2372,197971.90544040664
2373,263608.0229348532
2374,293783.84929880884
2375,216909.45311678492
2376,262802.7791984235
2377,294746.99785498704
2378,148330.68116881582
2379,208159.92877786455
2380,145960.86012169602
2381,167582.5741558054
2382,196592.16553094203
2383,213400.49373435788
2384,235157.34488316462
2385,163156.47206923692
2386,133938.94401562487
2387,133234.2667193876
2388,97655.30575513438
2389,127808.36651557905
2390,138275.24745168665
2391,143049.776591431
2392,111823.94327144627
2393,171067.4102172571
2394,140698.36611418182
2395,197175.81756088976
2396,150796.238022479
2397,200616.8930271659
2398,126969.23202977458
2399,64781.50831972901
2400,52777.392509634665
2401,112410.56868653302
2402,129891.25880491326
2403,159674.3899227262
2404,151037.34530866623
2405,154983.00764689303
2406,135107.94973609672
2407,125571.92317449616
2408,149409.58548037638
2409,126682.8287371815
2410,177974.37641786842
2411,112487.17072873103
2412,151513.87685205822
2413,129342.0316555503
2414,171422.256364936
2415,145831.66637662123
2416,128043.93324569205
2417,132360.92670811294
2418,130059.5362397522
2419,131271.14010605897
2420,123571.22828465642
2421,145738.30412849202
2422,113213.0093505028
2423,119899.46948303224
2424,157894.92657087068
2425,234995.00976195163
2426,139437.69165310258
2427,135919.93959474645
2428,182242.7866496893
2429,112074.87144142634
2430,127093.14499575208
2431,122108.09194505872
2432,138769.90878538194
2433,138633.03509214008
2434,139694.2576799005
2435,154226.31869834522
2436,90102.66574380128
2437,99495.11673135904
2438,117992.20221036708
2439,113465.80664938508
2440,130231.2938448278
2441,109248.37449862232
2442,100408.18589485477
2443,130616.06913095497
2444,135819.05217022868
2445,84120.61179436278
2446,141490.78851008258
2447,203279.34544993844
2448,145738.99110057147
2449,117927.1286182407
2450,163224.23259455978
2451,135320.0653743912
2452,201342.06755255093
2453,78880.31603165407
2454,118054.17092935403
2455,120964.85494937026
2456,127591.48225994018
2457,122002.94261315145
2458,131064.69567706838
2459,108837.57679817075
2460,152589.83985006064
2461,125022.40364272811
2462,135973.44258124725
2463,124517.77945232473
2464,190484.29908022762
2465,147811.18878200592
2466,117973.08220365207
2467,150641.1552437289
2468,92427.31598040072
2469,94167.77077990037
2470,196840.0045760345
2471,207922.05819929123
2472,181625.5485355002
2473,117254.36073135928
2474,91694.56492469815
2475,223228.593444051
2476,114046.13550976256
2477,120116.49219770846
2478,166941.72936167486
2479,105292.06066409074
2480,153830.3788601464
2481,119419.14093729941
2482,120739.09239856969
2483,105696.82219761674
2484,126763.25956698926
2485,126525.77728037367
2486,145250.7596649828
2487,202619.25818462647
2488,163153.72497253946
2489,153702.43789992237
2490,139521.5739945675
2491,93585.34293690312
2492,179470.23746151128
2493,146839.15351276135
2494,161654.460434468
2495,93155.83254127332
2496,229949.9975304925
2497,166736.8425166628
2498,107404.37216096517
2499,83715.4667202122
2500,123274.75990338018
2501,140667.214777635
2502,142971.7527255196
2503,109309.05326376494
2504,191961.39531909418
2505,218355.50010256318
2506,248899.2833179708
2507,277959.6468571789
2508,249334.3297623488
2509,218957.91472660576
2510,222022.16898770328
2511,187308.43759213726
2512,208977.48865408462
2513,215916.89914892276
2514,299344.71329271805
2515,145039.87578418152
2516,174171.67933848652
2517,143916.82419647346
2518,150256.29651407152
2519,220398.70970351365
2520,205715.0070831211
2521,197683.98045038176
2522,219096.13560824806
2523,118175.41426560393
2524,136985.28597122844
2525,143043.6389000417
2526,139139.4022687989
2527,115460.92340908397
2528,119998.56175048457
2529,158879.10943201708
2530,123591.85539580259
2531,229269.938326244
2532,222035.42298376
2533,207652.05165107816
2534,220794.34207116708
2535,268410.512656961
2536,231482.57362250448
2537,218660.08671642817
2538,193608.8677302145
2539,189322.8937079995
2540,189831.087868092
2541,189728.74466427497
2542,167391.19281145965
2543,128149.09664359462
2544,118373.57381801569
2545,139664.8592171684
2546,144768.51842212852
2547,149497.66627733712
2548,151234.61165795207
2549,154850.1785478039
2550,604574.3325472
2551,136758.17421620298
2552,132436.10590375203
2553,62807.78138899413
2554,103350.1451412838
2555,118793.33776662825
2556,90676.34668364626
2557,107854.15130559594
2558,184794.58196473576
2559,145249.3509393161
2560,157115.7754537285
2561,154071.93006866996
2562,150779.61628614797
2563,156853.5181513147
2564,201093.3654631331
2565,136640.6727084021
2566,161649.84118870366
2567,142121.60126511217
2568,207426.1120288166
2569,213256.60383000725
2570,122171.85902167845
2571,200700.83751159476
2572,156743.25288764853
2573,233833.33597184566
2574,332884.9558002462
2575,139548.44018138456
2576,128904.73526210454
2577,163063.15634467523
2578,86260.714651243
2579,46471.934753158595
2580,119830.50366319064
2581,134665.41230683192
2582,130508.5897327633
2583,243918.01872273663
2584,173092.10138792626
2585,191903.78340845054
2586,210318.5607501967
2587,195879.24942639237
2588,150555.36054094636
2589,153762.3381255489
2590,208800.5872456727
2591,208465.3170268446
2592,219337.66858375922
2593,256768.28000273986
2594,189750.8306384544
2595,223896.2467108264
2596,259799.7642763775
2597,213838.82919417403
2598,250114.92991505156
2599,340566.97957965033
2600,165688.11646314966
2601,168025.42280249693
2602,80049.29374400637
2603,86877.79992478027
2604,82400.68345272512
2605,84613.96864159917
2606,150582.48068481742
2607,215042.30123515008
2608,212988.61225975002
2609,163793.8503913331
2610,107170.49384614703
2611,140163.8886162266
2612,151567.74844286055
2613,127892.39430105942
2614,121551.27673221758
2615,159210.7880685114
2616,144754.540788659
2617,190320.25446726277
2618,235024.40799394774
2619,212394.52831499907
2620,184881.43594096333
2621,177303.8396560396
2622,189090.6201425806
2623,234624.94273700914
2624,271582.86071865156
2625,310116.5215520188
2626,165463.32093861187
2627,200053.78865092027
2628,392686.5005720707
2629,437498.4107074054
2630,334528.1004930653
2631,418051.5805966398
2632,390926.7866959607
2633,298169.0109928313
2634,386565.11861979216
2635,160253.32429612428
2636,196305.41408366628
2637,200620.44587029482
2638,240792.7720220465
2639,184353.70483688824
2640,155935.86443264084
2641,108493.8551381937
2642,193336.27813046996
2643,115876.46559288842
2644,132230.74735510233
2645,112273.90545110375
2646,98584.96746470965
2647,110405.83399344649
2648,145259.66639060352
2649,142841.32570649975
2650,141720.87098088884
2651,148578.46751560667
2652,367388.61201772676
2653,252375.81611228967
2654,275253.3963347302
2655,361422.2499942798
2656,312137.1366061891
2657,351609.72561601305
2658,328915.0173492937
2659,299152.8499136943
2660,347176.691229737
2661,325720.23071779346
2662,344503.88308993715
2663,270423.7581611298
2664,312437.2454912625
2665,332719.71675143193
2666,298428.3711225651
2667,180132.195006722
2668,187750.57102041016
2669,187932.10406545934
2670,259492.86695664912
2671,194378.87810722808
2672,193960.1775053281
2673,193985.13404480089
2674,194461.19663287047
2675,174024.9346753863
2676,198904.1009503171
2677,191377.3359460394
2678,250698.4807431352
2679,286019.64976269833
2680,291752.4833555905
2681,393408.09816541674
2682,318563.5387716885
2683,450701.3384773376
2684,310351.6263805635
2685,327492.88172439404
2686,243013.0198112314
2687,282605.18226390914
2688,215919.83015219378
2689,205342.30402011436
2690,368542.13741866313
2691,190863.5801607212
2692,142989.25715290953
2693,208215.89903226565
2694,148885.2779684402
2695,200797.5106887382
2696,192208.91402246372
2697,195617.8743970712
2698,197225.99516652385
2699,178253.08817710693
2700,162053.8124545283
2701,155891.13534837984
2702,122391.90768420085
2703,127472.23080220737
2704,143086.01169274282
2705,107343.89320893085
2706,109064.41925376904
2707,125661.0367961686
2708,123884.0586930493
2709,99751.68300493289
2710,118839.6910987894
2711,289945.0879238965
2712,363019.86958181055
2713,179782.04581695574
2714,161477.43275291962
2715,164443.82704822812
2716,158019.095843776
2717,195321.04475001188
2718,223028.7675480306
2719,152938.69931648858
2720,169576.7866710549
2721,125372.64303294796
2722,159622.55970113247
2723,147591.08527815575
2724,114986.56655414135
2725,126915.32938909868
2726,142045.08526769152
2727,181847.24690004415
2728,174197.35518409766
2729,144280.30366944603
2730,142142.48802525934
2731,130802.87164837169
2732,132277.61265996168
2733,160288.26199493837
2734,163158.00735005853
2735,126913.98780594172
